prolific_pid,trial,balance,chosen_number,winner_number,banner_yn,win_status,hot_set_size,outcome_rel_to_hot,choice_hot,regret_chosen,regret_notchosen_winner,regret_notchosen_hot_loser,comp_tries_to_pass,feedback,age,gamble_freq_12mo,hot_reliance,race,gender,ethnicity
P0057,7,0.29,22,31,Banner,Lost,3,hot_win_number,Chose Non-Hot,99,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,8,0.27999999999999997,9,32,Banner,Lost,2,nonhot_win_number,Chose Hot,74,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,9,0.26999999999999996,9,19,No Banner,Lost,0,NA,Chose Non-Hot,82,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,10,0.25999999999999995,9,18,No Banner,Lost,0,NA,Chose Non-Hot,84,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,11,0.24999999999999992,32,4,Banner,Lost,3,nonhot_win_number,Chose Hot,83,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,12,0.5999999999999999,20,20,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,13,0.5899999999999999,9,10,Banner,Lost,8,nonhot_win_number,Chose Hot,74,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,14,0.5799999999999998,21,22,Banner,Lost,16,hot_win_number,Chose Hot,91,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,15,0.5699999999999998,9,34,No Banner,Lost,0,NA,Chose Non-Hot,84,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,16,0.5599999999999998,22,36,Banner,Lost,8,hot_win_number,Chose Hot,72,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,17,0.9099999999999998,24,24,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,18,0.8999999999999998,22,17,Banner,Lost,1,nonhot_win_number,Chose Hot,59,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,19,0.8899999999999998,32,14,Banner,Lost,2,hot_win_number,Chose Hot,100,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,20,0.8799999999999998,32,15,Banner,Lost,1,nonhot_win_number,Chose Non-Hot,90,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,21,0.8699999999999998,22,1,No Banner,Lost,0,NA,Chose Non-Hot,86,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,22,1.2199999999999998,17,17,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,23,1.2099999999999995,1,31,No Banner,Lost,0,NA,Chose Non-Hot,80,100,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0057,24,1.1999999999999995,20,9,Banner,Lost,16,nonhot_win_number,Chose Hot,55,87,NA,1,,36,A few times,NA,White,Male,Non-Hispanic
P0061,1,-0.01,16,30,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,2,-0.02,30,4,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,3,-0.03,19,4,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,4,-0.04,4,26,Banner,Lost,16,hot_win_number,Chose Hot,100,100,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,5,-0.05,4,2,Banner,Lost,1,nonhot_win_number,Chose Non-Hot,100,100,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,6,0.3,4,4,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,7,0.29,4,8,No Banner,Lost,0,NA,Chose Non-Hot,45,55,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,8,0.27999999999999997,16,17,Banner,Lost,2,nonhot_win_number,Chose Hot,100,100,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,9,0.26999999999999996,17,10,Banner,Lost,3,hot_win_number,Chose Hot,100,100,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,10,0.25999999999999995,17,12,Banner,Lost,2,hot_win_number,Chose Hot,100,100,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,11,0.6099999999999999,4,4,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,12,0.5999999999999999,4,17,No Banner,Lost,0,NA,Chose Non-Hot,20,20,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,13,0.5899999999999999,4,33,Banner,Lost,16,nonhot_win_number,Chose Hot,30,30,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,14,0.5799999999999998,4,9,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,15,0.9299999999999998,4,4,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,16,0.9199999999999998,13,30,Banner,Lost,3,nonhot_win_number,Chose Hot,100,100,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,17,0.9099999999999998,4,20,No Banner,Lost,0,NA,Chose Non-Hot,0,0,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,18,0.8999999999999998,18,17,Banner,Lost,1,nonhot_win_number,Chose Hot,100,100,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,19,0.8899999999999998,13,36,Banner,Lost,8,hot_win_number,Chose Hot,100,100,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,20,0.8799999999999998,4,29,No Banner,Lost,0,NA,Chose Non-Hot,0,0,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,21,0.8699999999999998,4,19,No Banner,Lost,0,NA,Chose Non-Hot,0,0,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,22,1.2199999999999998,4,4,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,23,1.2099999999999995,4,30,No Banner,Lost,0,NA,Chose Non-Hot,0,0,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0061,24,1.1999999999999995,13,8,Banner,Lost,8,nonhot_win_number,Chose Hot,100,100,NA,1,"this was dope, thanks",25,A few times,NA,White,Male,Non-Hispanic
P0064,1,-0.01,3,15,Banner,Lost,1,nonhot_win_number,Chose Hot,74,19,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,2,-0.02,6,30,Banner,Lost,16,hot_win_number,Chose Hot,17,56,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,3,-0.03,6,29,No Banner,Lost,0,NA,Chose Non-Hot,45,24,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,4,-0.04,28,11,No Banner,Lost,0,NA,Chose Non-Hot,14,43,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,5,0.31,27,27,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,6,0.3,10,12,No Banner,Lost,0,NA,Chose Non-Hot,20,42,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,7,0.29,13,30,Banner,Lost,1,nonhot_win_number,Chose Hot,82,12,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,8,0.27999999999999997,16,17,No Banner,Lost,0,NA,Chose Non-Hot,13,40,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,9,0.26999999999999996,15,6,Banner,Lost,3,hot_win_number,Chose Non-Hot,24,52,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,10,0.25999999999999995,14,19,Banner,Lost,8,hot_win_number,Chose Non-Hot,44,73,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,11,0.24999999999999992,13,31,No Banner,Lost,0,NA,Chose Non-Hot,45,76,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,12,0.5999999999999999,21,21,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,13,0.5899999999999999,9,7,No Banner,Lost,0,NA,Chose Non-Hot,17,41,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,14,0.5799999999999998,9,30,No Banner,Lost,0,NA,Chose Non-Hot,18,19,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,15,0.9299999999999998,9,9,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,16,0.9199999999999998,8,36,Banner,Lost,8,nonhot_win_number,Chose Hot,15,31,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,17,0.9099999999999998,7,1,Banner,Lost,3,nonhot_win_number,Chose Non-Hot,7,46,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,18,0.8999999999999998,6,1,Banner,Lost,2,hot_win_number,Chose Non-Hot,26,100,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,19,0.8899999999999998,35,3,Banner,Lost,2,nonhot_win_number,Chose Hot,24,19,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,20,0.8799999999999998,4,20,No Banner,Lost,0,NA,Chose Non-Hot,20,41,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,21,0.8699999999999998,3,21,No Banner,Lost,0,NA,Chose Non-Hot,28,37,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,22,0.8599999999999998,22,4,No Banner,Lost,0,NA,Chose Non-Hot,35,56,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,23,1.2099999999999995,1,1,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0064,24,1.1999999999999995,3,30,Banner,Lost,16,nonhot_win_number,Chose Hot,26,74,NA,1,,26,Never,NA,American Indian/Alaska Native,Female,Non-Hispanic
P0071,1,-0.01,22,32,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,2,-0.02,13,2,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,3,-0.03,25,19,Banner,Lost,2,hot_win_number,Chose Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,4,0.31999999999999995,15,15,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,5,0.30999999999999994,30,1,Banner,Lost,3,nonhot_win_number,Chose Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,6,0.29999999999999993,7,3,Banner,Lost,8,nonhot_win_number,Chose Hot,99,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,7,0.2899999999999999,22,27,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,8,0.2799999999999999,6,26,Banner,Lost,1,nonhot_win_number,Chose Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,9,0.2699999999999999,27,13,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,10,0.6199999999999999,13,13,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,11,0.6099999999999999,4,3,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,12,0.5999999999999999,8,15,Banner,Lost,1,nonhot_win_number,Chose Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,13,0.5899999999999999,22,14,Banner,Lost,2,nonhot_win_number,Chose Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,14,0.5799999999999998,16,6,Banner,Lost,16,nonhot_win_number,Chose Non-Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,15,0.5699999999999998,8,33,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,16,0.5599999999999998,3,32,Banner,Lost,8,hot_win_number,Chose Non-Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,17,0.5499999999999998,3,1,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,18,0.8999999999999998,3,3,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,19,0.8899999999999998,20,23,Banner,Lost,16,hot_win_number,Chose Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,20,0.8799999999999998,33,22,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,21,0.8699999999999998,24,25,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,22,0.8599999999999998,19,7,Banner,Lost,3,hot_win_number,Chose Non-Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,23,1.2099999999999995,32,32,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0071,24,1.1999999999999995,9,15,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,7,I have no feedback or comments. Thank you.,37,Never,NA,Black/African American,Male,
P0089,1,-0.01,1,31,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,2,-0.02,31,33,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,3,0.32999999999999996,31,31,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,4,0.31999999999999995,31,3,No Banner,Lost,0,NA,Chose Non-Hot,24,27,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,5,0.30999999999999994,31,28,Banner,Lost,1,nonhot_win_number,Chose Hot,58,58,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,6,0.29999999999999993,15,8,Banner,Lost,2,nonhot_win_number,Chose Hot,0,0,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,7,0.2899999999999999,31,19,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,8,0.2799999999999999,31,15,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,9,0.2699999999999999,2,24,Banner,Lost,8,hot_win_number,Chose Hot,9,9,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,10,0.2599999999999999,21,32,Banner,Lost,3,hot_win_number,Chose Hot,0,0,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,11,0.6099999999999999,31,31,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,12,0.5999999999999999,3,14,Banner,Lost,3,nonhot_win_number,Chose Hot,0,0,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,13,0.5899999999999999,28,7,Banner,Lost,1,nonhot_win_number,Chose Hot,0,0,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,14,0.5799999999999998,31,9,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,15,0.5699999999999998,31,12,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,16,0.9199999999999998,31,31,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,17,0.9099999999999998,31,25,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,18,0.8999999999999998,33,2,Banner,Lost,2,hot_win_number,Chose Hot,68,68,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,19,0.8899999999999998,4,28,Banner,Lost,8,nonhot_win_number,Chose Hot,0,0,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,20,0.8799999999999998,31,15,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,21,0.8699999999999998,31,22,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,22,0.8599999999999998,2,33,Banner,Lost,16,hot_win_number,Chose Hot,0,0,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,23,1.2099999999999995,31,31,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0089,24,1.1999999999999995,2,15,Banner,Lost,16,nonhot_win_number,Chose Hot,0,0,NA,2,I was happy I won as much as I did.,56,A few times,NA,White,Male,Non-Hispanic
P0096,1,-0.01,16,2,Banner,Lost,8,nonhot_win_number,Chose Hot,31,58,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,2,-0.02,1,3,Banner,Lost,1,nonhot_win_number,Chose Hot,83,34,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,3,-0.03,21,4,No Banner,Lost,0,NA,Chose Non-Hot,27,11,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,4,0.31999999999999995,23,23,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,5,0.30999999999999994,19,15,No Banner,Lost,0,NA,Chose Non-Hot,46,65,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,6,0.29999999999999993,12,23,No Banner,Lost,0,NA,Chose Non-Hot,27,72,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,7,0.2899999999999999,3,2,No Banner,Lost,0,NA,Chose Non-Hot,76,87,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,8,0.2799999999999999,26,15,Banner,Lost,2,hot_win_number,Chose Non-Hot,40,57,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,9,0.6299999999999999,24,24,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,10,0.6199999999999999,18,8,Banner,Lost,2,nonhot_win_number,Chose Hot,11,37,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,11,0.6099999999999999,4,20,No Banner,Lost,0,NA,Chose Non-Hot,27,45,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,12,0.5999999999999999,17,6,Banner,Lost,8,hot_win_number,Chose Non-Hot,70,37,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,13,0.5899999999999999,26,21,No Banner,Lost,0,NA,Chose Non-Hot,58,33,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,14,0.5799999999999998,27,9,Banner,Lost,1,nonhot_win_number,Chose Non-Hot,52,49,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,15,0.5699999999999998,1,21,Banner,Lost,3,nonhot_win_number,Chose Non-Hot,52,44,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,16,0.5599999999999998,34,19,No Banner,Lost,0,NA,Chose Non-Hot,18,32,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,17,0.5499999999999998,20,31,No Banner,Lost,0,NA,Chose Non-Hot,52,65,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,18,0.8999999999999998,30,30,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,19,0.8899999999999998,15,3,No Banner,Lost,0,NA,Chose Non-Hot,35,42,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,20,0.8799999999999998,15,13,Banner,Lost,16,nonhot_win_number,Chose Hot,74,39,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,21,1.2299999999999998,10,10,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,22,1.2199999999999998,21,20,No Banner,Lost,0,NA,Chose Non-Hot,83,94,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,23,1.2099999999999995,24,7,Banner,Lost,3,hot_win_number,Chose Hot,89,99,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0096,24,1.1999999999999995,3,24,Banner,Lost,16,hot_win_number,Chose Hot,52,61,NA,1,"I bet I never got any of them right. I mean, maybe 3 times I found the emerald, but I don't think I *actually* did. The odds are so small. ",48,Never,NA,White,Female,Non-Hispanic
P0131,1,-0.01,8,1,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,2,Interesting task!,38,A few times,NA,Multiracial/Mixed,Male,Hispanic
P0131,2,-0.02,2,22,No Banner,Lost,0,NA,Chose Non-Hot,60,60,NA,2,Interesting task!,38,A few times,NA,Multiracial/Mixed,Male,Hispanic
P0131,3,0.32999999999999996,6,6,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,Interesting task!,38,A few times,NA,Multiracial/Mixed,Male,Hispanic
P0131,4,0.31999999999999995,22,16,No Banner,Lost,0,NA,Chose Non-Hot,36,64,NA,2,Interesting task!,38,A few times,NA,Multiracial/Mixed,Male,Hispanic
P0131,5,0.30999999999999994,33,27,No Banner,Lost,0,NA,Chose Non-Hot,37,81,NA,2,Interesting task!,38,A few times,NA,Multiracial/Mixed,Male,Hispanic
P0131,6,0.29999999999999993,8,30,Banner,Lost,3,nonhot_win_number,Chose Hot,82,37,NA,2,Interesting task!,38,A few times,NA,Multiracial/Mixed,Male,Hispanic
P0131,7,0.2899999999999999,4,23,Banner,Lost,16,hot_win_number,Chose Hot,74,75,NA,2,Interesting task!,38,A few times,NA,Multiracial/Mixed,Male,Hispanic
P0131,8,0.2799999999999999,35,5,Banner,Lost,1,nonhot_win_number,Chose Non-Hot,34,68,NA,2,Interesting task!,38,A few times,NA,Multiracial/Mixed,Male,Hispanic
P0131,9,0.2699999999999999,31,16,No Banner,Lost,0,NA,Chose Non-Hot,27,71,NA,2,Interesting task!,38,A few times,NA,Multiracial/Mixed,Male,Hispanic
P0131,10,0.6199999999999999,24,24,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,Interesting task!,38,A few times,NA,Multiracial/Mixed,Male,Hispanic
P0131,11,0.6099999999999999,32,29,Banner,Lost,2,nonhot_win_number,Chose Hot,80,91,NA,2,Interesting task!,38,A few times,NA,Multiracial/Mixed,Male,Hispanic
P0131,12,0.5999999999999999,13,15,Banner,Lost,1,nonhot_win_number,Chose Hot,86,86,NA,2,Interesting task!,38,A few times,NA,Multiracial/Mixed,Male,Hispanic
P0131,13,0.5899999999999999,29,32,Banner,Lost,3,hot_win_number,Chose Non-Hot,30,71,NA,2,Interesting task!,38,A few times,NA,Multiracial/Mixed,Male,Hispanic
