prolific_pid,trial,balance,chosen_number,winner_number,banner_yn,win_status,hot_set_size,outcome_rel_to_hot,choice_hot,regret_chosen,regret_notchosen_winner,regret_notchosen_hot_loser,comp_tries_to_pass,feedback,age,gamble_freq_12mo,hot_reliance,race,gender,ethnicity
P0140,1,0.09000000000000001,7,24,No Banner,Lost,0,NA,Chose Non-Hot,44,78,NA,1,It was a fun little experiment compared to other surveys.,38,About once a month,NA,White,Male,Non-Hispanic
P0140,2,0.08000000000000002,23,10,Banner,Lost,2,hot_win_number,Chose Non-Hot,88,100,0,1,It was a fun little experiment compared to other surveys.,38,About once a month,NA,White,Male,Non-Hispanic
P0140,3,0.07000000000000002,10,30,Banner,Lost,16,hot_win_number,Chose Hot,87,97,0,1,It was a fun little experiment compared to other surveys.,38,About once a month,NA,White,Male,Non-Hispanic
P0140,4,0.42,30,30,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,It was a fun little experiment compared to other surveys.,38,About once a month,NA,White,Male,Non-Hispanic
P0152,1,0.09000000000000001,7,10,No Banner,Lost,0,NA,Chose Non-Hot,32,71,NA,2,,26,About once a month,NA,White,Male,Non-Hispanic
P0152,2,0.08000000000000002,21,19,Banner,Lost,2,hot_win_number,Chose Hot,66,88,NA,2,,26,About once a month,NA,White,Male,Non-Hispanic
P0152,3,0.07000000000000002,7,34,Banner,Lost,16,hot_win_number,Chose Hot,25,54,1,2,,26,About once a month,NA,White,Male,Non-Hispanic
P0152,4,0.42,22,22,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,,26,About once a month,NA,White,Male,Non-Hispanic
P0152,5,0.09000000000000001,7,28,No Banner,Lost,0,NA,Chose Non-Hot,32,71,NA,2,,26,About once a month,NA,White,Male,Non-Hispanic
P0152,6,0.08000000000000002,17,30,Banner,Lost,2,hot_win_number,Chose Non-Hot,42,79,7,2,,26,About once a month,NA,White,Male,Non-Hispanic
P0152,7,0.07000000000000002,7,14,Banner,Lost,16,hot_win_number,Chose Hot,23,53,24,2,,26,About once a month,NA,White,Male,Non-Hispanic
P0152,8,0.42,7,7,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,,26,About once a month,NA,White,Male,Non-Hispanic
P0153,1,0.09000000000000001,27,2,No Banner,Lost,0,NA,Chose Non-Hot,64,26,NA,2,,46,A few times,NA,White,Female,Non-Hispanic
P0153,2,0.08000000000000002,27,30,Banner,Lost,2,hot_win_number,Chose Non-Hot,42,52,34,2,,46,A few times,NA,White,Female,Non-Hispanic
P0153,3,0.07000000000000002,1,3,Banner,Lost,16,hot_win_number,Chose Hot,60,49,66,2,,46,A few times,NA,White,Female,Non-Hispanic
P0153,4,0.42,27,27,No Banner,Won,0,NA,Chose Non-Hot,2,NA,NA,2,,46,A few times,NA,White,Female,Non-Hispanic
P0156,1,0.09000000000000001,9,17,No Banner,Lost,0,NA,Chose Non-Hot,55,10,NA,2,,40,Never,NA,White,Male,Hispanic
P0156,2,0.08000000000000002,14,22,Banner,Lost,2,hot_win_number,Chose Hot,58,71,NA,2,,40,Never,NA,White,Male,Hispanic
P0156,3,0.07000000000000002,16,36,Banner,Lost,16,hot_win_number,Chose Hot,56,56,0,2,,40,Never,NA,White,Male,Hispanic
P0156,4,0.42,3,3,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,,40,Never,NA,White,Male,Hispanic
P0161,1,0.09000000000000001,11,6,No Banner,Lost,0,NA,Chose Non-Hot,25,25,NA,2,,49,Never,NA,White,Female,Non-Hispanic
P0161,2,0.08000000000000002,17,19,Banner,Lost,2,hot_win_number,Chose Non-Hot,15,15,5,2,,49,Never,NA,White,Female,Non-Hispanic
P0161,3,0.07000000000000002,28,10,Banner,Lost,16,hot_win_number,Chose Hot,10,10,2,2,,49,Never,NA,White,Female,Non-Hispanic
P0161,4,0.42,21,21,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,,49,Never,NA,White,Female,Non-Hispanic
P0162,1,0.09000000000000001,15,5,No Banner,Lost,0,NA,Chose Non-Hot,77,89,NA,1,n/a,32,About once a week,NA,Black/African American,Male,Non-Hispanic
P0162,2,0.08000000000000002,21,29,Banner,Lost,2,hot_win_number,Chose Hot,94,91,NA,1,n/a,32,About once a week,NA,Black/African American,Male,Non-Hispanic
P0162,3,0.07000000000000002,21,32,Banner,Lost,16,hot_win_number,Chose Hot,83,89,84,1,n/a,32,About once a week,NA,Black/African American,Male,Non-Hispanic
P0162,4,0.42,20,20,No Banner,Won,0,NA,Chose Non-Hot,1,NA,NA,1,n/a,32,About once a week,NA,Black/African American,Male,Non-Hispanic
P0163,1,0.09000000000000001,14,24,No Banner,Lost,0,NA,Chose Non-Hot,9,56,NA,2,,31,Daily or almost daily,NA,,Female,Non-Hispanic
P0163,2,0.08000000000000002,11,20,Banner,Lost,2,hot_win_number,Chose Hot,7,35,NA,2,,31,Daily or almost daily,NA,,Female,Non-Hispanic
P0163,3,0.07000000000000002,9,25,Banner,Lost,16,hot_win_number,Chose Hot,14,24,10,2,,31,Daily or almost daily,NA,,Female,Non-Hispanic
P0163,4,0.42,36,36,No Banner,Won,0,NA,Chose Non-Hot,8,NA,NA,2,,31,Daily or almost daily,NA,,Female,Non-Hispanic
P0166,1,0.09000000000000001,18,32,No Banner,Lost,0,NA,Chose Non-Hot,97,77,NA,1,,47,Never,NA,White,Female,Non-Hispanic
P0166,2,0.08000000000000002,27,7,Banner,Lost,2,hot_win_number,Chose Hot,96,91,NA,1,,47,Never,NA,White,Female,Non-Hispanic
P0166,3,0.07000000000000002,1,9,Banner,Lost,16,hot_win_number,Chose Hot,100,100,15,1,,47,Never,NA,White,Female,Non-Hispanic
P0166,4,0.42,8,8,No Banner,Won,0,NA,Chose Non-Hot,6,NA,NA,1,,47,Never,NA,White,Female,Non-Hispanic
P0168,1,0.09000000000000001,22,8,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,2,interesting,67,About once a week,NA,White,Female,Non-Hispanic
P0168,2,0.08000000000000002,5,28,Banner,Lost,2,hot_win_number,Chose Hot,100,100,NA,2,interesting,67,About once a week,NA,White,Female,Non-Hispanic
P0168,3,0.07000000000000002,20,27,Banner,Lost,16,hot_win_number,Chose Hot,100,100,3,2,interesting,67,About once a week,NA,White,Female,Non-Hispanic
P0168,4,0.42,24,24,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,interesting,67,About once a week,NA,White,Female,Non-Hispanic
P0175,1,0.09000000000000001,27,21,No Banner,Lost,0,NA,Chose Non-Hot,7,0,NA,2,Seems like it's rigged to give everyone the same bonus payout because the survey is about regret.,58,A few times,NA,White,Male,Non-Hispanic
P0175,2,0.08000000000000002,35,16,Banner,Lost,2,hot_win_number,Chose Hot,0,1,NA,2,Seems like it's rigged to give everyone the same bonus payout because the survey is about regret.,58,A few times,NA,White,Male,Non-Hispanic
P0175,3,0.07000000000000002,27,23,Banner,Lost,16,hot_win_number,Chose Hot,3,24,0,2,Seems like it's rigged to give everyone the same bonus payout because the survey is about regret.,58,A few times,NA,White,Male,Non-Hispanic
P0175,4,0.42,7,7,No Banner,Won,0,NA,Chose Non-Hot,5,NA,NA,2,Seems like it's rigged to give everyone the same bonus payout because the survey is about regret.,58,A few times,NA,White,Male,Non-Hispanic
P0178,1,0.09000000000000001,9,2,No Banner,Lost,0,NA,Chose Non-Hot,93,91,NA,7,,50,Never,NA,White,Female,Non-Hispanic
P0178,2,0.08000000000000002,23,10,Banner,Lost,2,hot_win_number,Chose Hot,92,84,NA,7,,50,Never,NA,White,Female,Non-Hispanic
P0178,3,0.07000000000000002,23,13,Banner,Lost,16,hot_win_number,Chose Hot,88,98,90,7,,50,Never,NA,White,Female,Non-Hispanic
P0178,4,0.42,9,9,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,7,,50,Never,NA,White,Female,Non-Hispanic
P0182,1,0.09000000000000001,11,24,No Banner,Lost,0,NA,Chose Non-Hot,0,18,NA,1,Im not sure if it was really random but it was fun.,28,About once a week,NA,Multiracial/Mixed,Female,Non-Hispanic
P0182,2,0.08000000000000002,11,33,Banner,Lost,2,hot_win_number,Chose Non-Hot,20,25,0,1,Im not sure if it was really random but it was fun.,28,About once a week,NA,Multiracial/Mixed,Female,Non-Hispanic
P0182,3,0.07000000000000002,17,1,Banner,Lost,16,hot_win_number,Chose Hot,0,0,0,1,Im not sure if it was really random but it was fun.,28,About once a week,NA,Multiracial/Mixed,Female,Non-Hispanic
P0182,4,0.42,22,22,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,Im not sure if it was really random but it was fun.,28,About once a week,NA,Multiracial/Mixed,Female,Non-Hispanic
P0183,1,0.09000000000000001,24,7,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,2,,50,Never,NA,White,Male,Non-Hispanic
P0183,2,0.08000000000000002,14,34,Banner,Lost,2,hot_win_number,Chose Non-Hot,100,100,1,2,,50,Never,NA,White,Male,Non-Hispanic
P0183,3,0.07000000000000002,19,26,Banner,Lost,16,hot_win_number,Chose Hot,100,100,2,2,,50,Never,NA,White,Male,Non-Hispanic
P0183,4,0.42,31,31,No Banner,Won,0,NA,Chose Non-Hot,2,NA,NA,2,,50,Never,NA,White,Male,Non-Hispanic
P0184,1,0.09000000000000001,11,10,No Banner,Lost,0,NA,Chose Non-Hot,37,42,NA,1,,46,A few times,NA,White,Female,Non-Hispanic
P0184,2,0.08000000000000002,4,9,Banner,Lost,2,hot_win_number,Chose Non-Hot,50,83,2,1,,46,A few times,NA,White,Female,Non-Hispanic
P0184,3,0.07000000000000002,4,32,Banner,Lost,16,hot_win_number,Chose Hot,19,15,0,1,,46,A few times,NA,White,Female,Non-Hispanic
P0184,4,0.42,11,11,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,46,A few times,NA,White,Female,Non-Hispanic
P0186,1,0.09000000000000001,15,13,No Banner,Lost,0,NA,Chose Non-Hot,46,100,NA,1,"That was no different than regular gambling, sometimes you win, sometimes you lose.Also so far up this point I don't see a place to do a voice recording like it said I would have to, just a heads up.",49,Never,NA,White,Female,Non-Hispanic
P0186,2,0.08000000000000002,10,12,Banner,Lost,2,hot_win_number,Chose Hot,100,100,NA,1,"That was no different than regular gambling, sometimes you win, sometimes you lose.Also so far up this point I don't see a place to do a voice recording like it said I would have to, just a heads up.",49,Never,NA,White,Female,Non-Hispanic
P0186,3,0.07000000000000002,19,2,Banner,Lost,16,hot_win_number,Chose Hot,51,100,0,1,"That was no different than regular gambling, sometimes you win, sometimes you lose.Also so far up this point I don't see a place to do a voice recording like it said I would have to, just a heads up.",49,Never,NA,White,Female,Non-Hispanic
P0186,4,0.42,6,6,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,"That was no different than regular gambling, sometimes you win, sometimes you lose.Also so far up this point I don't see a place to do a voice recording like it said I would have to, just a heads up.",49,Never,NA,White,Female,Non-Hispanic
P0188,1,0.09000000000000001,12,20,No Banner,Lost,0,NA,Chose Non-Hot,100,0,NA,4,,33,Never,NA,White,Male,Non-Hispanic
P0188,2,0.08000000000000002,34,6,Banner,Lost,2,hot_win_number,Chose Hot,100,100,NA,4,,33,Never,NA,White,Male,Non-Hispanic
P0188,3,0.07000000000000002,12,30,Banner,Lost,16,hot_win_number,Chose Hot,100,100,100,4,,33,Never,NA,White,Male,Non-Hispanic
P0188,4,0.42,12,12,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,4,,33,Never,NA,White,Male,Non-Hispanic
P0189,1,0.09000000000000001,9,21,No Banner,Lost,0,NA,Chose Non-Hot,10,80,NA,3,I thought it was a fun experiment,46,About once a month,NA,White,Male,Non-Hispanic
P0189,2,0.08000000000000002,35,11,Banner,Lost,2,hot_win_number,Chose Hot,40,90,NA,3,I thought it was a fun experiment,46,About once a month,NA,White,Male,Non-Hispanic
P0189,3,0.07000000000000002,6,3,Banner,Lost,16,hot_win_number,Chose Hot,20,80,5,3,I thought it was a fun experiment,46,About once a month,NA,White,Male,Non-Hispanic
P0189,4,0.42,13,13,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,3,I thought it was a fun experiment,46,About once a month,NA,White,Male,Non-Hispanic
P0192,1,0.09000000000000001,17,10,No Banner,Lost,0,NA,Chose Non-Hot,0,79,NA,2,,29,About once a week,NA,White,Female,Non-Hispanic
P0192,2,0.08000000000000002,29,23,Banner,Lost,2,hot_win_number,Chose Hot,47,46,NA,2,,29,About once a week,NA,White,Female,Non-Hispanic
P0192,3,0.07000000000000002,7,36,Banner,Lost,16,hot_win_number,Chose Hot,6,90,11,2,,29,About once a week,NA,White,Female,Non-Hispanic
P0192,4,0.42,23,23,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,,29,About once a week,NA,White,Female,Non-Hispanic
P0195,1,0.09000000000000001,23,20,No Banner,Lost,0,NA,Chose Non-Hot,22,71,NA,2,,49,Never,NA,White,Female,Non-Hispanic
P0195,2,0.08000000000000002,9,26,Banner,Lost,2,hot_win_number,Chose Hot,89,88,NA,2,,49,Never,NA,White,Female,Non-Hispanic
P0195,3,0.07000000000000002,30,32,Banner,Lost,16,hot_win_number,Chose Hot,33,70,15,2,,49,Never,NA,White,Female,Non-Hispanic
P0195,4,0.42,14,14,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,,49,Never,NA,White,Female,Non-Hispanic
P0199,1,0.09000000000000001,21,29,No Banner,Lost,0,NA,Chose Non-Hot,38,87,NA,3,I liked the game. I wish I could have bet more numbers per round.,59,About once a month,NA,White,Male,Non-Hispanic
P0199,2,0.08000000000000002,33,12,Banner,Lost,2,hot_win_number,Chose Hot,93,91,NA,3,I liked the game. I wish I could have bet more numbers per round.,59,About once a month,NA,White,Male,Non-Hispanic
P0199,3,0.07000000000000002,5,27,Banner,Lost,16,hot_win_number,Chose Hot,43,87,5,3,I liked the game. I wish I could have bet more numbers per round.,59,About once a month,NA,White,Male,Non-Hispanic
P0199,4,0.42,21,21,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,3,I liked the game. I wish I could have bet more numbers per round.,59,About once a month,NA,White,Male,Non-Hispanic
P0200,1,0.09000000000000001,16,7,No Banner,Lost,0,NA,Chose Non-Hot,0,0,NA,2,,61,A few times,NA,White,Male,Non-Hispanic
P0200,2,0.08000000000000002,16,35,Banner,Lost,2,hot_win_number,Chose Non-Hot,0,0,0,2,,61,A few times,NA,White,Male,Non-Hispanic
P0200,3,0.07000000000000002,16,11,Banner,Lost,16,hot_win_number,Chose Non-Hot,0,0,0,2,,61,A few times,NA,White,Male,Non-Hispanic
P0200,4,0.42,16,16,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,,61,A few times,NA,White,Male,Non-Hispanic
P0202,1,0.09000000000000001,21,34,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,3,None,58,A few times,NA,White,Female,Non-Hispanic
P0202,2,0.08000000000000002,9,8,Banner,Lost,2,hot_win_number,Chose Hot,100,100,NA,3,None,58,A few times,NA,White,Female,Non-Hispanic
P0202,3,0.07000000000000002,15,25,Banner,Lost,16,hot_win_number,Chose Non-Hot,100,100,52,3,None,58,A few times,NA,White,Female,Non-Hispanic
P0202,4,0.42,13,13,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,3,None,58,A few times,NA,White,Female,Non-Hispanic
P0203,1,0.09000000000000001,23,33,No Banner,Lost,0,NA,Chose Non-Hot,35,40,NA,1,How do we know if the results are truly random or set for this study?  (I'm guessing the second.),47,Never,NA,White,Female,Non-Hispanic
P0203,2,0.08000000000000002,10,20,Banner,Lost,2,hot_win_number,Chose Hot,80,90,NA,1,How do we know if the results are truly random or set for this study?  (I'm guessing the second.),47,Never,NA,White,Female,Non-Hispanic
P0203,3,0.07000000000000002,14,11,Banner,Lost,16,hot_win_number,Chose Hot,45,60,0,1,How do we know if the results are truly random or set for this study?  (I'm guessing the second.),47,Never,NA,White,Female,Non-Hispanic
P0203,4,0.42,18,18,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,How do we know if the results are truly random or set for this study?  (I'm guessing the second.),47,Never,NA,White,Female,Non-Hispanic
P0213,1,0.09000000000000001,16,11,No Banner,Lost,0,NA,Chose Non-Hot,1,99,NA,1,"I don't really have any feedback, there wasn't any mathematical reasoning or probability to chose any numbers.  It was pure gamble.",46,Never,NA,Multiracial/Mixed,Female,Non-Hispanic
P0213,2,0.08000000000000002,24,12,Banner,Lost,2,hot_win_number,Chose Non-Hot,1,100,100,1,"I don't really have any feedback, there wasn't any mathematical reasoning or probability to chose any numbers.  It was pure gamble.",46,Never,NA,Multiracial/Mixed,Female,Non-Hispanic
P0213,3,0.07000000000000002,22,35,Banner,Lost,16,hot_win_number,Chose Hot,2,100,100,1,"I don't really have any feedback, there wasn't any mathematical reasoning or probability to chose any numbers.  It was pure gamble.",46,Never,NA,Multiracial/Mixed,Female,Non-Hispanic
P0213,4,0.42,6,6,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,"I don't really have any feedback, there wasn't any mathematical reasoning or probability to chose any numbers.  It was pure gamble.",46,Never,NA,Multiracial/Mixed,Female,Non-Hispanic
P0214,1,0.09000000000000001,19,9,No Banner,Lost,0,NA,Chose Non-Hot,0,0,NA,2,"well, that was amusing, for the last round I chose the other hot number. Of course this could be rigged to always win on the 4th round. curious...",62,Never,NA,White,Non-binary,Non-Hispanic
P0214,2,0.08000000000000002,19,5,Banner,Lost,2,hot_win_number,Chose Non-Hot,10,30,10,2,"well, that was amusing, for the last round I chose the other hot number. Of course this could be rigged to always win on the 4th round. curious...",62,Never,NA,White,Non-binary,Non-Hispanic
P0214,3,0.07000000000000002,1,17,Banner,Lost,16,hot_win_number,Chose Hot,0,10,0,2,"well, that was amusing, for the last round I chose the other hot number. Of course this could be rigged to always win on the 4th round. curious...",62,Never,NA,White,Non-binary,Non-Hispanic
P0214,4,0.42,2,2,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,"well, that was amusing, for the last round I chose the other hot number. Of course this could be rigged to always win on the 4th round. curious...",62,Never,NA,White,Non-binary,Non-Hispanic
P0224,1,0.09000000000000001,23,28,No Banner,Lost,0,NA,Chose Non-Hot,4,4,NA,2,,36,Never,NA,White,Male,Non-Hispanic
P0224,2,0.08000000000000002,14,34,Banner,Lost,2,hot_win_number,Chose Non-Hot,5,5,5,2,,36,Never,NA,White,Male,Non-Hispanic
P0224,3,0.07000000000000002,6,11,Banner,Lost,16,hot_win_number,Chose Non-Hot,5,5,0,2,,36,Never,NA,White,Male,Non-Hispanic
P0224,4,0.42,20,20,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,2,,36,Never,NA,White,Male,Non-Hispanic
P0226,1,0.09000000000000001,19,14,No Banner,Lost,0,NA,Chose Non-Hot,10,6,NA,7,N/A,35,Never,NA,White,Female,Non-Hispanic
P0226,2,0.08000000000000002,8,30,Banner,Lost,2,hot_win_number,Chose Hot,44,42,NA,7,N/A,35,Never,NA,White,Female,Non-Hispanic
P0226,3,0.07000000000000002,29,21,Banner,Lost,16,hot_win_number,Chose Hot,23,31,23,7,N/A,35,Never,NA,White,Female,Non-Hispanic
P0226,4,0.42,4,4,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,7,N/A,35,Never,NA,White,Female,Non-Hispanic
P0232,1,0.09000000000000001,14,10,No Banner,Lost,0,NA,Chose Non-Hot,100,100,NA,3,this is a fun game. I'd like to participate in more like this,34,Never,NA,Black/African American,Female,
P0232,2,0.08000000000000002,19,10,Banner,Lost,2,hot_win_number,Chose Hot,45,100,NA,3,this is a fun game. I'd like to participate in more like this,34,Never,NA,Black/African American,Female,
P0232,3,0.07000000000000002,26,10,Banner,Lost,16,hot_win_number,Chose Hot,79,93,0,3,this is a fun game. I'd like to participate in more like this,34,Never,NA,Black/African American,Female,
P0232,4,0.42,10,10,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,3,this is a fun game. I'd like to participate in more like this,34,Never,NA,Black/African American,Female,
P0234,1,0.09000000000000001,11,1,No Banner,Lost,0,NA,Chose Non-Hot,25,85,NA,1,,38,Never,NA,White,Female,Non-Hispanic
P0234,2,0.08000000000000002,27,3,Banner,Lost,2,hot_win_number,Chose Non-Hot,24,80,83,1,,38,Never,NA,White,Female,Non-Hispanic
P0234,3,0.07000000000000002,4,19,Banner,Lost,16,hot_win_number,Chose Hot,28,44,45,1,,38,Never,NA,White,Female,Non-Hispanic
P0234,4,0.42,29,29,No Banner,Won,0,NA,Chose Non-Hot,0,NA,NA,1,,38,Never,NA,White,Female,Non-Hispanic
